20231122083925700,  821011, 106,23一一一                                ,0,
20231122083925700,  821013, 106,23一三01                                ,0,
20231122083925700,  821014, 106,23一四01                                ,0,
20231122083925700,  821015, 106,23一五01                                ,0,
20231122083925700,  821016, 106,23一六01                                ,0,
20231122083925700,  821021, 106,23二一01                                ,0,
20231122083925700,  821023, 106,23二三01                                ,0,
20231122083925700,  821024, 106,23二四01                                ,0,
20231122083925700,  821025, 106,23二五01                                ,0,
20231122083925700,  821026, 106,23二六01                                ,0,
20231122083925700,  821031, 106,23三一01                                ,0,
20231122083925700,  821033, 106,23三三01                                ,0,
20231122083925700,  821034, 106,23三四01                                ,0,
20231122083925700,  821035, 106,23三五01                                ,0,
20231122083925700,  821036, 106,23三六01                                ,0,
20231122083925700,  821041, 106,23四一01                                ,0,
20231122083925700,  821042, 106,23四二01                                ,0,
20231122083925700,  821043, 106,23四三01                                ,0,
20231122083925700,  821044, 106,23四四01                                ,0,
20231122083925700,  821045, 106,23四五01                                ,0,
20231122083925700,  821046, 106,23四六01                                ,0,
20231122083925700,  821047, 106,23仿真10                                ,0,
20231122083925700,  825001, 106,仿真债1                                 ,0,
20231122083925700,  825002, 106,仿真债2                                 ,0,
20231122083925700,  825003, 106,仿真债3                                 ,0,
20231122083925700,  825005, 106,仿真债5                                 ,0,
20231122084925700,  821011, 106,23一一一                                ,0,
20231122084925700,  821013, 106,23一三01                                ,0,
20231122084925700,  821014, 106,23一四01                                ,0,
20231122084925700,  821015, 106,23一五01                                ,0,
20231122084925700,  821016, 106,23一六01                                ,0,
20231122084925700,  821021, 106,23二一01                                ,0,
20231122084925700,  821023, 106,23二三01                                ,0,
20231122084925700,  821024, 106,23二四01                                ,0,
20231122084925700,  821025, 106,23二五01                                ,0,
20231122084925700,  821026, 106,23二六01                                ,0,
20231122084925700,  821031, 106,23三一01                                ,0,
20231122084925700,  821033, 106,23三三01                                ,0,
20231122084925700,  821034, 106,23三四01                                ,0,
20231122084925700,  821035, 106,23三五01                                ,0,
20231122084925700,  821036, 106,23三六01                                ,0,
20231122084925700,  821041, 106,23四一01                                ,0,
20231122084925700,  821042, 106,23四二01                                ,0,
20231122084925700,  821043, 106,23四三01                                ,0,
20231122084925700,  821044, 106,23四四01                                ,0,
20231122084925700,  821045, 106,23四五01                                ,0,
20231122084925700,  821046, 106,23四六01                                ,0,
20231122084925700,  821047, 106,23仿真10                                ,0,
20231122084925700,  825001, 106,仿真债1                                 ,0,
20231122084925700,  825002, 106,仿真债2                                 ,0,
20231122084925700,  825003, 106,仿真债3                                 ,0,
20231122084925700,  825005, 106,仿真债5                                 ,0,
20231122085925700,  821011, 106,23一一一                                ,0,
20231122085925700,  821013, 106,23一三01                                ,0,
20231122085925700,  821014, 106,23一四01                                ,0,
20231122085925700,  821015, 106,23一五01                                ,0,
20231122085925700,  821016, 106,23一六01                                ,0,
20231122085925700,  821021, 106,23二一01                                ,0,
20231122085925700,  821023, 106,23二三01                                ,0,
20231122085925700,  821024, 106,23二四01                                ,0,
20231122085925700,  821025, 106,23二五01                                ,0,
20231122085925700,  821026, 106,23二六01                                ,0,
20231122085925700,  821031, 106,23三一01                                ,0,
20231122085925700,  821033, 106,23三三01                                ,0,
20231122085925700,  821034, 106,23三四01                                ,0,
20231122085925700,  821035, 106,23三五01                                ,0,
20231122085925700,  821036, 106,23三六01                                ,0,
20231122085925700,  821041, 106,23四一01                                ,0,
20231122085925700,  821042, 106,23四二01                                ,0,
20231122085925700,  821043, 106,23四三01                                ,0,
20231122085925700,  821044, 106,23四四01                                ,0,
20231122085925700,  821045, 106,23四五01                                ,0,
20231122085925700,  821046, 106,23四六01                                ,0,
20231122085925700,  821047, 106,23仿真10                                ,0,
20231122085925700,  825001, 106,仿真债1                                 ,0,
20231122085925700,  825002, 106,仿真债2                                 ,0,
20231122085925700,  825003, 106,仿真债3                                 ,0,
20231122085925700,  825005, 106,仿真债5                                 ,0,
20231122090925700,  821011, 106,23一一一                                ,0,
20231122090925700,  821013, 106,23一三01                                ,0,
20231122090925700,  821014, 106,23一四01                                ,0,
20231122090925700,  821015, 106,23一五01                                ,0,
20231122090925700,  821016, 106,23一六01                                ,0,
20231122090925700,  821021, 106,23二一01                                ,0,
20231122090925700,  821023, 106,23二三01                                ,0,
20231122090925700,  821024, 106,23二四01                                ,0,
20231122090925700,  821025, 106,23二五01                                ,0,
20231122090925700,  821026, 106,23二六01                                ,0,
20231122090925700,  821031, 106,23三一01                                ,0,
20231122090925700,  821033, 106,23三三01                                ,0,
20231122090925700,  821034, 106,23三四01                                ,0,
20231122090925700,  821035, 106,23三五01                                ,0,
20231122090925700,  821036, 106,23三六01                                ,0,
20231122090925700,  821041, 106,23四一01                                ,0,
20231122090925700,  821042, 106,23四二01                                ,0,
20231122090925700,  821043, 106,23四三01                                ,0,
20231122090925700,  821044, 106,23四四01                                ,0,
20231122090925700,  821045, 106,23四五01                                ,0,
20231122090925700,  821046, 106,23四六01                                ,0,
20231122090925700,  821047, 106,23仿真10                                ,0,
20231122090925700,  825001, 106,仿真债1                                 ,0,
20231122090925700,  825002, 106,仿真债2                                 ,0,
20231122090925700,  825003, 106,仿真债3                                 ,0,
